"id","name","bn_name","code","hrms_code","city","phone","email","routing_no","address","recommended_manpower","description","parent_id","type","created_at","updated_at"
660,"Faridpur Branch, Faridpur","ফরিদপুর শাখা, ফরিদপুর","0801","BR554",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:05"
661,"Gopalpur Bazar Branch,Faridpur","গোপালপুর বাজার শাখা,ফরিদপুর","0826","BR555",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:12"
662,"Hajigonj Bazar Branch, Faridpur","হাজীগঞ্জ বাজার শাখা,ফরিদপুর","0806","BR556",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:25"
663,"Hat Krishnapur Branch,Faridpur","হাট কৃষ্ণপুর শাখা,ফরিদপুর","0816","BR557",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:34"
664,"Ishangopalpur Branch, Faridpur","ঈশানগোপালপুর শাখা,ফরিদপুর","0803","BR558",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:44"
665,"Kadirdi Bazar Branch,Faridpur","কাদিরদী বাজার শাখা,ফরিদপুর","0817","BR559",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:38:55"
666,"Kaulibera Branch,Faridpur","কাউলীবেড়া শাখা,ফরিদপুর","0811","BR560",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:02"
667,"Khalilpur Bazar Branch, Faridpur","খলিলপুর বাজার শাখা,ফরিদপুর","0802","BR561",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:13"
668,"Laskardia Bazar Branch,Faridpur","লস্করদিয়া বাজার শাখা,ফরিদপুর","0827","BR562",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:24"
669,"Madhukhali Branch, Faridpur","মধুখালী শাখা,ফরিদপুর","0808","BR563",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:31"
670,"Nagarkanda Branch,Faridpur","নগরকান্দা শাখা,ফরিদপুর","0813","BR564",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:38"
671,"Pukhuria Branch,Faridpur","পুখুরিয়া শাখা,ফরিদপুর","0812","BR565",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:39:51"
672,"Purapara Bazar Branch,Faridpur","পুরাপাড়া বাজার শাখা,ফরিদপুর","0829","BR566",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:40:02"
673,"Sadarpur Branch,Faridpur","সদরপুর শাখা,ফরিদপুর","0815","BR567",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:40:11"
674,"Salta Bazar Branch,Faridpur","সালথা বাজার শাখা,ফরিদপুর","0818","BR568",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:40:36"
675,"Talma Branch,Faridpur","তালমা শাখা,ফরিদপুর","0814","BR569",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:40:42"
676,"Tambulkhana Bazar Branch,Faridpur","তাম্বুলখানা বাজার শাখা,ফরিদপুর","0828","BR570",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:40:50"
677,"Bashbaria Branch,Gopalganj","বাঁশবাড়িয়া শাখা,গোপালগঞ্জ","0913","BR571",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:41:28"
678,"Batikamari Bazar Branch,Gopalganj","বাটিকামারী বাজার শাখা,গোপালগঞ্জ","0908","BR572",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:41:43"
679,"Bhangarhat Branch,Gopalganj","ভাঙ্গারহাট শাখা,গোপালগঞ্জ","0923","BR573",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:41:52"
680,"Bherarhat Branch,Gopalganj","ভেড়ারহাট শাখা,গোপালগঞ্জ","0902","BR574",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:00"
681,"Boultali Branch,Gopalganj","বৌলতলী শাখা,গোপালগঞ্জ","0903","BR575",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:13"
682,"Banagram Branch,Gopalganj","বনগ্রাম শাখা,গোপালগঞ্জ","0909","BR576",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:22"
683,"Chowdhurirhat Branch,Gopalganj","চৌধুরীরহাট শাখা,গোপালগঞ্জ","0916","BR577",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:29"
684,"Goalgram Madrasa Branch,Gopalganj","গোয়ালগ্রাম মাদ্রাসা শাখা,গোপালগঞ্জ","0919","BR578",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:38"
685,"Gohala Branch,Gopalganj","গোহালা শাখা,গোপালগঞ্জ","0907","BR579",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:47"
686,"Gopalganj Branch,Gopalganj","গোপালগঞ্জ শাখা,গোপালগঞ্জ","0901","BR580",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:42:57"
687,"Gopinathpur Branch,Gopalganj","গোপীনাথপুর শাখা,গোপালগঞ্জ","0917","BR581",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:43:07"
779,"Kalatala Branch, Bagerhat","কলাতলা শাখা, বাগেরহাট","1405","BR673",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:50:43"
689,"Kashiani Branch,Gopalganj","কাশিয়ানী শাখা,গোপালগঞ্জ","0910","BR583",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:43:47"
690,"Kathi Bazar Branch,Gopalganj","কাঠি বাজার শাখা,গোপালগঞ্জ","0920","BR584",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:43:56"
691,"Kotalipara Branch,Gopalganj","কোটালীপাড়া শাখা,গোপালগঞ্জ","0904","BR585",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:44:05"
692,"Muksudpur Branch,Gopalganj","মুকসুদপুর শাখা,গোপালগঞ্জ","0906","BR586",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:44:18"
693,"Nilfa Bazar Branch,Gopalganj","নিলফা বাজার শাখা,গোপালগঞ্জ","0922","BR587",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:44:30"
694,"Radhaganj Bazar Branch,Gopalganj","রাধাগঞ্জ বাজার শাখা,গোপালগঞ্জ","0905","BR588",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:44:39"
695,"Rajpat Branch,Gopalganj","রাজপাট শাখা,গোপালগঞ্জ","0915","BR589",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:44:50"
696,"Ramdia Branch,Gopalganj","রামদিয়া শাখা,গোপালগঞ্জ","0911","BR590",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:45:01"
697,"Ratail Bazar Branch,Gopalganj","রাতইল বাজার শাখা,গোপালগঞ্জ","0918","BR591",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:45:11"
698,"Tungipara Branch,Gopalganj","টুঙ্গীপাড়া শাখা,গোপালগঞ্জ","0912","BR592",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:45:22"
699,"Uzani Bazar Branch,Gopalganj","উজানী বাজার শাখা,গোপালগঞ্জ","0921","BR593",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:45:33"
700,"Bajitpur Branch,Madaripur","বাজিতপুর শাখা,মাদারীপুর","1013","BR594",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:56:55"
701,"Chanderchar Branch,Madaripur","চান্দেরচর শাখা,মাদারীপুর","1012","BR595",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:00"
702,"Ghatakchar Bazar Branch,Madaripur","ঘটকচর বাজার শাখা,মাদারীপুর","1014","BR596",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:08"
703,"Gopalpurhat Branch,Madaripur","গোপালপুরহাট  শাখা,মাদারীপুর","1011","BR597",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:16"
704,"Kalir Bazar Branch,Madaripur","কালির বাজার শাখা,মাদারীপুর","1010","BR598",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:23"
705,"Kalkini Branch,Madaripur","কালকিনী শাখা,মাদারীপুর","1004","BR599",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:34"
706,"Khaserhat Branch,Madaripur","খাসেরহাট শাখা,মাদারীপুর","1015","BR600",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:42"
707,"Madaripur Branch,Madaripur","মাদারীপুর শাখা,মাদারীপুর","1001","BR601",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:48"
708,"Mather Bazar Branch,Madaripur","মঠের বাজার শাখা,মাদারীপুর","1002","BR602",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:57:56"
709,"Pachchar Bazar Branch,Madaripur","পাঁচ্চর বাজার শাখা,মাদারীপুর","1009","BR603",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:06"
710,"Rajoir Branch,Madaripur","রাজৈর শাখা,মাদারীপুর","1003","BR604",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:13"
711,"Sahebrampur Branch,Madaripur","সাহেবরামপুর শাখা,মাদারীপুর","1005","BR605",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:22"
712,"Shibchar Branch,Madaripur","শিবচর শাখা,মাদারীপুর","1006","BR606",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:30"
713,"Tatikanda Branch,Madaripur","তাঁতীকান্দা শাখা,মাদারীপুর","1016","BR607",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:42"
714,"Utrail Branch,Madaripur","উৎরাইল শাখা,মাদারীপুর","1007","BR608",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:58:51"
716,"Bagdhulihat Branch,Rajbari","বাগদুলীহাট শাখা,রাজবাড়ী","1106","BR610",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:59:45"
717,"Bahadurpur Bazar Branch,Rajbari","বাহাদুরপুর বাজার শাখা,রাজবাড়ী","1111","BR611",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:59:52"
718,"Baliakandi Branch,Rajbari","বালিয়াকান্দি শাখা,রাজবাড়ী","1109","BR612",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:00"
719,"Goalunda Branch,Rajbari","গোয়ালন্দ শাখা,রাজবাড়ী","1108","BR613",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:08"
720,"Habaspur Bazar Branch,Rajbari","হাবাসপুর বাজার শাখা,রাজবাড়ী","1107","BR614",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:22"
721,"Mrigi Bazar Branch,Rajbari","মৃগী বাজার শাখা,রাজবাড়ী","1105","BR615",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:31"
722,"Mulghor Branch,Rajbari","মুলঘর শাখা,রাজবাড়ী","1113","BR616",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:43"
723,"Pachuria Bazar Branch,Rajbari","পাঁচুরিয়া বাজার শাখা,রাজবাড়ী","1102","BR617",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:50"
724,"Pangsha Branch,Rajbari","পাংশা শাখা,রাজবাড়ী","1103","BR618",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:00:59"
725,"Rajbari Branch,Rajbari","রাজবাড়ী শাখা,রাজবাড়ী","1101","BR619",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:01:06"
726,"Ratandia Branch,Rajbari","রতনদিয়া শাখা,রাজবাড়ী","1104","BR620",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:01:14"
727,"Sonapur Bazar Branch,Rajbari","সোনাপুর বাজার শাখা,রাজবাড়ী","1110","BR621",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:01:23"
728,"Sreepur Branch,Rajbari","শ্রীপুর শাখা,রাজবাড়ী","1112","BR622",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:01:31"
729,"Bhedorganj Branch,Shariatpur","ভেদরগঞ্জ শাখা,শরীয়তপুর","1209","BR623",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:02:18"
730,"Burirhat Bazar Branch,Shariatpur","বুড়িরহাট বাজার শাখা,শরীয়তপুর","1218","BR624",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:02:25"
731,"Chikundi Branch,Shariatpur","চিকন্দী শাখা,শরীয়তপুর","1212","BR625",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:02:31"
732,"Dmkhali Branch,Shariatpur","ডিএমখালী শাখা,শরীয়তপুর","1217","BR626",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:02:41"
748,"Batiaghata Branch, Khulna","বটিয়াঘাটা শাখা, খুলনা","1312","BR642",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:02"
749,"Biratbazar Branch, Khulna","বিরাটবাজার শাখা, খুলনা","1313","BR643",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:15"
750,"Chandkhali Branch, Khulna","চাঁদখালী শাখা, খুলনা","1321","BR644",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:26"
751,"Dacope Branch, Khulna","দাকোপ শাখা, খুলনা","1311","BR645",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:38"
752,"Daulatpur Branch, Khulna","দৌলতপুর শাখা, খুলনা","1304","BR646",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:50"
753,"Dumuria Branch, Khulna","ডুমুরিয়া শাখা, খুলনা","1308","BR647",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:15:58"
763,"Phultala Branch, Khulna","ফুলতলা শাখা, খুলনা","1306","BR657",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:16:13"
754,"Jaigirmahal Branch, Khulna","জায়গীরমহল শাখা, খুলনা","1316","BR648",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:16:27"
755,"Jamira Bazar Branch, Khulna","জামিরা বাজার শাখা, খুলনা","1307","BR649",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:16:36"
756,"Kazdia Branch, Khulna","কাজদিয়া শাখা, খুলনা","1318","BR650",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:16:47"
757,"KDA Bus Terminal Branch, Khulna","কেডিএ বাস টার্মিনাল শাখা, খুলনা","1319","BR651",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:16:58"
758,"Koyra Branch, Khulna","কয়রা শাখা, খুলনা","1317","BR652",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:17:26"
759,"Labonchora Branch, Khulna","লবনচরা শাখা, খুলনা","1302","BR653",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:17:35"
760,"Nalian Bazar Branch, Khulna","নলিয়ান বাজার শাখা, খুলনা","1322","BR654",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:17:48"
761,"Newmarket Branch, Khulna","নিউমার্কেট শাখা, খুলনা","1320","BR655",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:17:58"
762,"Paikgacha Branch, Khulna","পাইকগাছা শাখা, খুলনা","1315","BR656",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:18:06"
766,"Terokhada Branch, Khulna","তেরখাদা শাখা, খুলনা","1310","BR660",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:18:26"
764,"Rupshaghat Branch, Khulna","রূপসাঘাট শাখা, খুলনা","1303","BR658",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:18:38"
765,"Shahapur Branch, Khulna","শাহপুর শাখা, খুলনা","1309","BR659",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-20 11:18:47"
767,"Badhal Bazar Branch, Bagerhat","বাধাল বাজার শাখা, বাগেরহাট","1408","BR661",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:48:57"
768,"Bagerhat Branch, Bagerhat","বাগেরহাট শাখা, বাগেরহাট","1401","BR662",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:03"
769,"C&B Bazar Branch, Bagerhat","সিএন্ডবি বাজার শাখা, বাগেরহাট","1421","BR663",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:11"
770,"Chaksree Bazar Branch, Bagerhat","চাকশ্রী বাজার শাখা, বাগেরহাট","1411","BR664",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:19"
771,"Chitalmari Bazar Branch, Bagerhat","চিতলমারী বাজার শাখা, বাগেরহাট","1409","BR665",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:29"
773,"Dargah Branch, Bagerhat","দরগাহ শাখা, বাগেরহাট","1402","BR667",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:47"
774,"Fakirhat Branch, Bagerhat","ফকিরহাট শাখা, বাগেরহাট","1403","BR668",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:49:59"
775,"Faltita Branch, Bagerhat","ফলতিতা  শাখা, বাগেরহাট","1420","BR669",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:50:11"
776,"Fulhata Bazar Branch, Bagerhat","ফুলহাতা বাজার শাখা, বাগেরহাট","1414","BR670",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:50:21"
778,"Kachua Branch, Bagerhat","কচুয়া শাখা, বাগেরহাট","1406","BR672",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:50:29"
777,"Gazalia Bazar Branch, Bagerhat","গজালিয়া বাজার শাখা, বাগেরহাট","1407","BR671",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:51:57"
772,"Doiboggohati Branch, Bagerhat","দৈবজ্ঞহাটী শাখা, বাগেরহাট","1419","BR666",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:52:36"
733,"Damudda Branch,Shariatpur","ডামুড্যা শাখা,শরীয়তপুর","1210","BR627",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:03:19"
734,"Dogree Bazar Branch,Shariatpur","ডগ্রী বাজার শাখা,শরীয়তপুর","1216","BR628",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:03:25"
735,"Gharisar Bazar Branch,Shariatpur","ঘড়িসার বাজার শাখা,শরীয়তপুর","1203","BR629",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:03:34"
736,"Gosairhat Branch,Shariatpur","গোসাইরহাট শাখা,শরীয়তপুর","1206","BR630",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:03:42"
737,"Haturia Bazar Branch,Shariatpur","হাটুরিয়া বাজার শাখা,শরীয়তপুর","1214","BR631",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:04:39"
738,"Kaneshwar Bazar Branch,Shariatpur","কনেশ্বর বাজার শাখা,শরীয়তপুর","1211","BR632",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:04:53"
740,"Kodalpur Bazar Branch,Shariatpur","কোদালপুর বাজার শাখা, শরীয়তপুর","1207","BR634",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:11"
741,"Lawkhola Branch,Shariatpur","লাউখোলা শাখা,শরীয়তপুর","1205","BR635",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:19"
742,"Nagerpara Bazar Branch,Shariatpur","নাগেরপাড়া বাজার শাখা, শরীয়তপুর","1208","BR636",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:29"
743,"Naria Branch,Shariatpur","নড়িয়া শাখা,শরীয়তপুর","1202","BR637",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:36"
744,"Sakhipur Bazar Branch,Shariatpur","সখিপুর বাজার শাখা,শরীয়তপুর","1213","BR638",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:43"
745,"Shariatpur Branch,Shariatpur","শরীয়তপুর শাখা,শরীয়তপুর","1201","BR639",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:05:50"
746,"Zajira Branch,Shariatpur","জাজিরা শাখা,শরীয়তপুর","1204","BR640",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:06:38"
781,"Monglaport Branch, Bagerhat","মোংলাপোর্ট শাখা, বাগেরহাট","1416","BR675",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:06"
783,"Mukkhait Branch, Bagerhat","মুক্ষাইট  শাখা, বাগেরহাট","1418","BR677",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:25"
784,"Rampal Branch, Bagerhat","রামপাল শাখা, বাগেরহাট","1410","BR678",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:33"
785,"Rayenda Bazar Branch, Bagerhat","রায়েন্দা বাজার শাখা, বাগেরহাট","1415","BR679",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:41"
786,"Sonnashi Bazar Branch, Bagerhat","সন্ন্যাসী বাজার শাখা, বাগেরহাট","1413","BR680",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:49"
787,"Town Noapara Branch, Bagerhat","টাউন নওয়াপাড়া শাখা, বাগেরহাট","1417","BR681",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 06:53:58"
788,"Bagharpara Branch, Jashore","বাঘারপাড়া  শাখা, যশোর","1615","BR682",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:08:08"
789,"Chowgahcha Branch, Jashore","চৌগাছা  শাখা, যশোর","1605","BR683",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,"BR","2022-12-20 07:39:54","2022-12-21 07:08:15"
